tasker_id;id;order_id;created_at
2321260;551955;199510;2021-11-21 16:18:42
2927951;551953;199454;2021-11-21 16:18:03
98369001;551951;199510;2021-11-21 16:17:52
9863559;551936;199361;2021-11-21 16:12:04
9863559;551931;197158;2021-11-21 16:10:57
8189513;551915;199454;2021-11-21 16:03:52
12738145;551909;199454;2021-11-21 16:00:12
9089402;551907;199454;2021-11-21 15:59:25
36126926;551906;199454;2021-11-21 15:58:56
14600799;551898;198796;2021-11-21 15:53:55
45338008;551884;199454;2021-11-21 15:47:16
4641495;551879;198443;2021-11-21 15:45:06
9159616;551877;199454;2021-11-21 15:44:55
7179600;551872;198796;2021-11-21 15:40:31
6565551;551867;199454;2021-11-21 15:39:08
4661323;551864;188757;2021-11-21 15:35:47
4170415;551862;199454;2021-11-21 15:34:03
4661323;551861;198307;2021-11-21 15:33:52
4661323;551858;198494;2021-11-21 15:33:20
94128199;551857;199479;2021-11-21 15:32:52
4661323;551856;198796;2021-11-21 15:32:26
14738653;551853;199479;2021-11-21 15:30:25
36407681;551852;199479;2021-11-21 15:30:21
95847910;551850;199479;2021-11-21 15:30:05
21595783;551849;199479;2021-11-21 15:29:53
96504036;551845;198317;2021-11-21 15:26:04
11786292;551842;199469;2021-11-21 15:24:54
86012593;551840;199454;2021-11-21 15:23:56
80801723;551836;199469;2021-11-21 15:22:04
4641495;551835;199469;2021-11-21 15:22:02
9406924;551830;199469;2021-11-21 15:20:56
4027483;551818;199469;2021-11-21 15:18:52
5450725;551809;199469;2021-11-21 15:17:34
6456576;551807;199469;2021-11-21 15:17:32
54048261;551808;199454;2021-11-21 15:17:32
8732014;551806;199469;2021-11-21 15:17:30
41590825;551804;199469;2021-11-21 15:17:17
21548795;551803;199469;2021-11-21 15:17:14
2927951;551800;199469;2021-11-21 15:17:08
45528240;551798;199469;2021-11-21 15:17:05
6306369;551797;199469;2021-11-21 15:17:03
4938139;551796;199469;2021-11-21 15:17:02
4428299;551793;199469;2021-11-21 15:16:56
50321186;551789;199469;2021-11-21 15:16:51
79188018;551786;199469;2021-11-21 15:16:41
70486317;551787;199469;2021-11-21 15:16:41
2928582;551782;199469;2021-11-21 15:16:34
43088465;551780;199454;2021-11-21 15:16:31
44634255;551778;199469;2021-11-21 15:16:28
12930448;551775;199454;2021-11-21 15:15:26
34024434;551773;198937;2021-11-21 15:15:16
5746553;551771;199454;2021-11-21 15:14:56
35185573;551769;199037;2021-11-21 15:14:21
4462313;551763;198683;2021-11-21 15:10:39
99052697;551761;198468;2021-11-21 15:10:02
43088465;551760;199454;2021-11-21 15:09:54
50321186;551759;199454;2021-11-21 15:09:47
84966066;551758;199456;2021-11-21 15:09:29
4938139;551756;199454;2021-11-21 15:08:53
99052697;551755;199454;2021-11-21 15:07:50
4641495;551754;199454;2021-11-21 15:07:44
8332417;551753;199454;2021-11-21 15:07:29
47391869;551752;198317;2021-11-21 15:07:26
46547446;551751;199454;2021-11-21 15:07:26
69693382;551749;199454;2021-11-21 15:07:03
2389897;551748;199454;2021-11-21 15:07:00
49135508;551747;199454;2021-11-21 15:06:50
22336383;551743;198443;2021-11-21 15:04:15
6592854;551736;199449;2021-11-21 14:59:59
9309610;551728;199037;2021-11-21 14:57:14
12715046;551706;199390;2021-11-21 14:45:55
22336383;551700;199319;2021-11-21 14:43:54
10255810;551696;199198;2021-11-21 14:40:34
22336383;551690;199265;2021-11-21 14:37:00
4462313;551689;199361;2021-11-21 14:35:57
22336383;551688;199120;2021-11-21 14:35:24
10684176;551684;199037;2021-11-21 14:34:00
22336383;551681;199229;2021-11-21 14:33:08
6239469;551658;198443;2021-11-21 14:26:49
6239469;551652;198796;2021-11-21 14:25:33
9588176;551640;199401;2021-11-21 14:21:35
2927951;551628;199414;2021-11-21 14:17:12
44634255;551627;199414;2021-11-21 14:16:45
4428299;551626;199414;2021-11-21 14:16:35
28931939;551623;199401;2021-11-21 14:16:02
7219440;551617;198494;2021-11-21 14:15:09
7219440;551612;199037;2021-11-21 14:13:46
45338008;551607;198106;2021-11-21 14:12:37
1442968;551605;199401;2021-11-21 14:11:48
41170323;551604;199401;2021-11-21 14:11:39
1442968;551602;199401;2021-11-21 14:11:27
1450253;551601;199401;2021-11-21 14:11:20
47391869;551579;199361;2021-11-21 14:04:10
54048261;551544;199379;2021-11-21 13:57:35
57713712;551543;188757;2021-11-21 13:57:06
84966066;551541;199379;2021-11-21 13:56:51
14366957;551540;199379;2021-11-21 13:56:47
15079044;551526;199037;2021-11-21 13:54:28
10255810;551524;199222;2021-11-21 13:51:57
96288316;551506;199037;2021-11-21 13:43:52
5805649;551498;199356;2021-11-21 13:40:19
6317029;551495;199361;2021-11-21 13:39:08
22533408;551488;199360;2021-11-21 13:36:06
74860040;551486;199356;2021-11-21 13:35:46
85764433;551483;199356;2021-11-21 13:33:29
2389897;551482;199356;2021-11-21 13:33:16
100577841;551481;199356;2021-11-21 13:33:13
36763486;551479;199356;2021-11-21 13:32:54
74860040;551477;198148;2021-11-21 13:32:04
41170323;551447;199344;2021-11-21 13:20:56
41170323;551425;199344;2021-11-21 13:15:30
9588176;551424;199344;2021-11-21 13:15:19
2104093;551398;199037;2021-11-21 13:05:08
9588176;551397;199327;2021-11-21 13:04:58
2274771;551388;198307;2021-11-21 13:01:40
2161065;551386;199321;2021-11-21 13:01:25
38246391;551344;198796;2021-11-21 12:49:04
14738653;551316;198683;2021-11-21 12:45:35
2161065;551296;199266;2021-11-21 12:40:00
36407681;551280;198683;2021-11-21 12:35:12
100577841;551278;199278;2021-11-21 12:34:15
36407681;551277;199276;2021-11-21 12:34:08
84966066;551268;199037;2021-11-21 12:31:11
6605968;551260;198307;2021-11-21 12:28:26
68274822;551257;198307;2021-11-21 12:27:47
49135508;551241;199037;2021-11-21 12:23:59
22533408;551236;199259;2021-11-21 12:23:00
22533408;551204;199249;2021-11-21 12:11:22
9667895;551192;198937;2021-11-21 12:09:07
46120112;551135;199037;2021-11-21 11:56:51
46120112;551130;199037;2021-11-21 11:55:29
12778627;551107;198796;2021-11-21 11:48:10
65121955;551104;199223;2021-11-21 11:47:09
3666027;551103;199223;2021-11-21 11:47:02
10711598;551098;199223;2021-11-21 11:46:40
3666027;551096;199108;2021-11-21 11:44:27
96504036;551087;198317;2021-11-21 11:41:53
4641495;551086;199189;2021-11-21 11:41:45
3757223;551012;199037;2021-11-21 11:25:16
1881594;551011;198307;2021-11-21 11:25:08
84966066;550989;199181;2021-11-21 11:15:47
9860167;550986;199059;2021-11-21 11:15:36
62365346;550959;199172;2021-11-21 11:07:57
17933575;550958;199172;2021-11-21 11:07:44
2908272;550913;198556;2021-11-21 10:58:41
2908272;550911;199057;2021-11-21 10:58:25
85518130;550900;198683;2021-11-21 10:57:01
4427063;550893;198307;2021-11-21 10:52:58
85518130;550874;198443;2021-11-21 10:47:05
4562658;550850;199120;2021-11-21 10:40:09
84966066;550844;199125;2021-11-21 10:38:02
29161794;550816;198796;2021-11-21 10:33:23
23271914;550801;198796;2021-11-21 10:30:29
44034088;550768;199037;2021-11-21 10:26:32
21595783;550757;199108;2021-11-21 10:25:47
60808175;550695;199096;2021-11-21 10:22:09
44509814;550690;198683;2021-11-21 10:21:44
2161065;550681;199096;2021-11-21 10:21:16
101162041;550671;198980;2021-11-21 10:20:55
101162041;550666;199076;2021-11-21 10:19:34
22533408;550655;199094;2021-11-21 10:18:08
1017013;550650;197822;2021-11-21 10:17:15
46547446;550616;199061;2021-11-21 10:11:49
31886586;550615;199037;2021-11-21 10:11:43
4562658;550611;198558;2021-11-21 10:11:06
81257850;550596;198796;2021-11-21 10:06:46
9159616;550594;198443;2021-11-21 10:06:08
8188899;550582;199061;2021-11-21 10:01:47
14366957;550580;199059;2021-11-21 10:01:35
6372163;550576;199037;2021-11-21 10:01:12
6919394;550574;199061;2021-11-21 10:01:09
2908272;550564;199057;2021-11-21 09:58:56
45528240;550550;199054;2021-11-21 09:54:42
40476150;550540;199037;2021-11-21 09:52:39
5450725;550537;199050;2021-11-21 09:52:08
100577841;550536;199050;2021-11-21 09:51:51
95335131;550532;199037;2021-11-21 09:51:01
81257850;550520;199037;2021-11-21 09:48:40
99470318;550519;198683;2021-11-21 09:48:32
12383253;550517;199037;2021-11-21 09:48:04
9309610;550514;199037;2021-11-21 09:47:29
13787652;550506;199037;2021-11-21 09:47:06
789460;550501;199037;2021-11-21 09:46:28
5876124;550496;199037;2021-11-21 09:46:01
26093351;550489;198468;2021-11-21 09:44:36
54048261;550479;198836;2021-11-21 09:40:10
2161065;550478;199023;2021-11-21 09:39:46
6919394;550477;199017;2021-11-21 09:39:27
22533408;550467;199025;2021-11-21 09:38:13
4938139;550455;198683;2021-11-21 09:36:18
43088465;550389;198307;2021-11-21 09:25:53
6054663;550377;198307;2021-11-21 09:24:13
1019773;550372;198111;2021-11-21 09:23:26
100577841;550328;198980;2021-11-21 09:17:48
47531305;550324;198096;2021-11-21 09:17:19
5450725;550315;198980;2021-11-21 09:15:20
72056918;550291;198796;2021-11-21 09:10:31
87552752;550272;198683;2021-11-21 09:06:49
71520643;550264;198952;2021-11-21 09:04:36
11017550;550245;198795;2021-11-21 08:59:01
102258782;550243;190967;2021-11-21 08:58:16
102258782;550238;198443;2021-11-21 08:57:22
99052697;550231;198937;2021-11-21 08:55:45
80801723;550230;198937;2021-11-21 08:55:28
62365346;550228;198937;2021-11-21 08:55:05
80801723;550226;198937;2021-11-21 08:54:47
99052697;550225;198938;2021-11-21 08:54:44
99052697;550207;198643;2021-11-21 08:50:39
63808344;550196;198927;2021-11-21 08:49:15
4462313;550195;198307;2021-11-21 08:49:06
10711598;550189;198925;2021-11-21 08:48:29
7361468;550186;198927;2021-11-21 08:47:58
99489321;550184;198927;2021-11-21 08:47:51
2927951;550180;198796;2021-11-21 08:47:15
11017550;550134;198905;2021-11-21 08:37:32
4027483;550111;198900;2021-11-21 08:34:07
99052697;550103;198796;2021-11-21 08:33:11
2927951;550102;198900;2021-11-21 08:33:02
21548795;550101;198900;2021-11-21 08:32:30
4428299;550098;198900;2021-11-21 08:32:07
44634255;550096;198900;2021-11-21 08:32:00
101162041;550093;198307;2021-11-21 08:31:32
101162041;550080;198443;2021-11-21 08:30:14
101162041;550072;198796;2021-11-21 08:28:11
8332417;550070;198643;2021-11-21 08:28:01
101162041;550061;198683;2021-11-21 08:27:20
100577841;550046;198111;2021-11-21 08:26:32
65799071;550039;198796;2021-11-21 08:25:55
100577841;550038;198683;2021-11-21 08:25:49
21595783;550018;198683;2021-11-21 08:23:12
4027483;550014;198796;2021-11-21 08:21:48
50321186;550008;198683;2021-11-21 08:20:58
4562658;550004;198683;2021-11-21 08:20:32
2161065;549922;198836;2021-11-21 08:01:24
12715046;549909;198796;2021-11-21 07:59:39
6592854;549902;198827;2021-11-21 07:58:57
5994328;549895;198796;2021-11-21 07:58:06
2389897;549894;198683;2021-11-21 07:57:59
26330682;549891;198827;2021-11-21 07:57:33
6592854;549889;198827;2021-11-21 07:57:21
36911204;549879;198796;2021-11-21 07:56:01
4641495;549862;198307;2021-11-21 07:53:13
4641495;549857;198683;2021-11-21 07:52:00
10684176;549840;198796;2021-11-21 07:48:38
84966066;549831;198803;2021-11-21 07:47:53
9442404;549820;198796;2021-11-21 07:46:43
11786292;549814;198796;2021-11-21 07:45:58
102258782;549813;198683;2021-11-21 07:45:48
102258782;549810;198796;2021-11-21 07:45:09
14916383;549807;198796;2021-11-21 07:44:48
21957706;549800;198796;2021-11-21 07:44:19
4676027;549794;198796;2021-11-21 07:43:56
11983960;549793;198796;2021-11-21 07:43:55
5746553;549790;198796;2021-11-21 07:43:51
49135508;549786;198796;2021-11-21 07:43:36
70089614;549774;198683;2021-11-21 07:42:14
84966066;549773;198784;2021-11-21 07:42:12
1442968;549750;198781;2021-11-21 07:38:26
57872863;549746;198781;2021-11-21 07:38:15
10684176;549732;198443;2021-11-21 07:36:04
3500546;549728;177659;2021-11-21 07:35:20
22533408;549716;198768;2021-11-21 07:33:34
21957706;549714;198527;2021-11-21 07:33:29
57872863;549712;198768;2021-11-21 07:33:13
7149047;549676;198683;2021-11-21 07:24:20
7043659;549648;198527;2021-11-21 07:20:43
7043659;549639;198468;2021-11-21 07:19:01
10410279;549627;198683;2021-11-21 07:16:34
1601390;549623;198732;2021-11-21 07:15:44
49135508;549608;198723;2021-11-21 07:13:58
8561665;549601;198643;2021-11-21 07:12:22
12715046;549599;198723;2021-11-21 07:11:45
8561665;549598;198683;2021-11-21 07:11:06
85764433;549582;198683;2021-11-21 07:07:20
14738653;549560;198683;2021-11-21 07:05:25
102258782;549551;198643;2021-11-21 07:04:07
9442404;549550;198317;2021-11-21 07:04:02
2161065;549548;198720;2021-11-21 07:03:11
34024434;549547;198683;2021-11-21 07:03:07
45338008;549541;198683;2021-11-21 07:02:54
102258782;549542;198461;2021-11-21 07:02:54
1601390;549539;198708;2021-11-21 07:02:43
6592854;549532;198720;2021-11-21 07:01:43
9442404;549530;198683;2021-11-21 07:01:31
102258782;549528;196434;2021-11-21 07:00:53
12715046;549519;198643;2021-11-21 06:59:24
102258782;549518;177659;2021-11-21 06:59:03
102258782;549508;198317;2021-11-21 06:56:56
3257051;549499;198443;2021-11-21 06:55:04
7783256;549498;198106;2021-11-21 06:54:46
8695870;549496;198683;2021-11-21 06:54:31
1450253;549491;198677;2021-11-21 06:53:42
11095830;549490;198443;2021-11-21 06:53:35
57872863;549487;198702;2021-11-21 06:52:52
3257051;549483;198527;2021-11-21 06:52:28
1793319;549458;198683;2021-11-21 06:47:34
22533408;549450;198677;2021-11-21 06:46:26
83557644;549433;198683;2021-11-21 06:45:12
6924232;549431;198683;2021-11-21 06:44:28
9007983;549430;198683;2021-11-21 06:44:20
24796699;549422;198683;2021-11-21 06:43:25
1442968;549400;198677;2021-11-21 06:40:11
39426949;549398;198674;2021-11-21 06:40:06
9159616;549395;198527;2021-11-21 06:39:53
9007983;549394;198670;2021-11-21 06:39:21
2104093;549392;198674;2021-11-21 06:39:04
49135508;549391;198558;2021-11-21 06:38:51
9007983;549390;198671;2021-11-21 06:38:43
62365346;549383;198671;2021-11-21 06:37:46
87712589;549381;198670;2021-11-21 06:37:31
21595783;549378;198670;2021-11-21 06:37:12
27348876;549377;198443;2021-11-21 06:37:11
27348876;549359;191834;2021-11-21 06:35:01
27348876;549354;198106;2021-11-21 06:34:20
27348876;549350;198527;2021-11-21 06:32:14
58704475;549348;198527;2021-11-21 06:31:43
1601390;549334;198391;2021-11-21 06:28:43
76372922;549331;198642;2021-11-21 06:28:07
83557644;549330;198643;2021-11-21 06:27:33
54048261;549317;198107;2021-11-21 06:24:04
39426949;549315;198642;2021-11-21 06:23:48
6963482;549263;198391;2021-11-21 06:18:06
6592854;549255;198624;2021-11-21 06:15:37
11972788;549252;198558;2021-11-21 06:15:18
10711598;549230;198537;2021-11-21 06:09:56
64349774;549201;198317;2021-11-21 06:01:50
69693382;549179;198148;2021-11-21 05:55:07
39426949;549166;198527;2021-11-21 05:51:26
67603713;549163;198461;2021-11-21 05:51:18
2410587;549144;198558;2021-11-21 05:47:27
8754151;549136;198527;2021-11-21 05:46:21
2410587;549132;198527;2021-11-21 05:45:45
1415838;549117;198556;2021-11-21 05:44:24
8754151;549114;198443;2021-11-21 05:44:02
8754151;549104;198307;2021-11-21 05:41:30
2928582;549069;198307;2021-11-21 05:31:33
50321186;549066;198558;2021-11-21 05:30:24
20536853;549062;198443;2021-11-21 05:29:58
2908272;549061;198556;2021-11-21 05:29:54
9757284;549059;198527;2021-11-21 05:29:41
34024434;549050;198461;2021-11-21 05:27:53
2410587;549049;198391;2021-11-21 05:27:46
36126926;549028;198443;2021-11-21 05:24:47
50321186;549025;198494;2021-11-21 05:23:56
90114782;549010;198537;2021-11-21 05:20:29
1450253;549008;198537;2021-11-21 05:20:11
57872863;549007;198537;2021-11-21 05:19:54
8332417;549004;198527;2021-11-21 05:19:22
50321186;549000;198527;2021-11-21 05:18:42
6963482;548992;198527;2021-11-21 05:16:44
12715046;548988;198527;2021-11-21 05:15:25
99052697;548987;198527;2021-11-21 05:15:20
17933575;548950;198494;2021-11-21 05:05:30
12715046;548947;198443;2021-11-21 05:04:45
14770986;548946;198468;2021-11-21 05:04:34
40024043;548940;198307;2021-11-21 05:03:15
58704475;548936;198443;2021-11-21 05:02:55
6121581;548933;198461;2021-11-21 05:02:46
2410587;548915;198495;2021-11-21 05:00:42
2274771;548913;198443;2021-11-21 05:00:39
7478662;548911;197743;2021-11-21 05:00:15
58704475;548910;198461;2021-11-21 05:00:07
45338008;548906;198494;2021-11-21 04:58:53
6592854;548905;198503;2021-11-21 04:58:39
1450253;548904;198420;2021-11-21 04:57:59
1450253;548903;198484;2021-11-21 04:57:04
11972788;548902;198494;2021-11-21 04:56:48
47864707;548898;198500;2021-11-21 04:56:07
17933575;548896;198500;2021-11-21 04:56:06
8191793;548897;198500;2021-11-21 04:56:06
8332417;548895;198492;2021-11-21 04:56:02
4618715;548894;198148;2021-11-21 04:56:02
83557644;548890;198494;2021-11-21 04:55:42
12715046;548887;198494;2021-11-21 04:55:33
3881594;548883;198494;2021-11-21 04:55:00
3881594;548882;198443;2021-11-21 04:54:28
22889069;548874;198317;2021-11-21 04:50:47
4531339;548873;198443;2021-11-21 04:50:41
1947781;548872;198484;2021-11-21 04:50:10
45338008;548846;198468;2021-11-21 04:45:30
4440260;548844;198443;2021-11-21 04:45:07
67603713;548840;198461;2021-11-21 04:44:22
7478662;548837;198106;2021-11-21 04:43:52
9917526;548831;198461;2021-11-21 04:43:07
15079044;548820;198443;2021-11-21 04:40:29
51175674;548817;198317;2021-11-21 04:39:24
99052697;548816;198106;2021-11-21 04:39:19
10684176;548803;198443;2021-11-21 04:37:11
45338008;548802;198307;2021-11-21 04:37:05
10684176;548796;198391;2021-11-21 04:36:15
39426949;548795;198443;2021-11-21 04:35:54
1334699;548792;198433;2021-11-21 04:35:42
6614385;548790;198307;2021-11-21 04:35:17
45338008;548775;198307;2021-11-21 04:33:21
26832166;548773;198443;2021-11-21 04:33:00
2927951;548772;198443;2021-11-21 04:32:45
39949152;548769;198443;2021-11-21 04:32:06
45338008;548766;198443;2021-11-21 04:31:39
8332417;548765;198443;2021-11-21 04:31:32
4938139;548764;198443;2021-11-21 04:31:25
75417440;548762;198443;2021-11-21 04:31:17
99052697;548763;198443;2021-11-21 04:31:17
2222829;548761;198307;2021-11-21 04:31:15
69938599;548759;198443;2021-11-21 04:31:13
71520643;548756;194691;2021-11-21 04:30:44
45338008;548755;197743;2021-11-21 04:30:27
9089402;548754;198443;2021-11-21 04:30:18
5746553;548752;198443;2021-11-21 04:30:07
4676027;548716;196434;2021-11-21 04:26:13
40869542;548711;198363;2021-11-21 04:25:16
3881594;548691;198307;2021-11-21 04:23:20
45338008;548687;198106;2021-11-21 04:23:10
1334699;548672;198391;2021-11-21 04:20:21
10711598;548671;198420;2021-11-21 04:20:14
65121955;548667;198420;2021-11-21 04:19:48
9860167;548661;198391;2021-11-21 04:19:12
1334699;548655;198333;2021-11-21 04:18:26
9860167;548653;198333;2021-11-21 04:18:19
46389699;548636;198317;2021-11-21 04:17:08
10599037;548616;197743;2021-11-21 04:11:53
99056452;548608;198148;2021-11-21 04:09:47
1334699;548599;198391;2021-11-21 04:08:06
65121955;548591;198395;2021-11-21 04:06:48
7914462;548579;198307;2021-11-21 04:05:59
10711598;548566;198395;2021-11-21 04:04:13
96951074;548562;198391;2021-11-21 04:03:37
5002829;548555;198391;2021-11-21 04:03:14
6121581;548532;198317;2021-11-21 03:57:17
6924232;548531;198307;2021-11-21 03:57:04
31046936;548524;198363;2021-11-21 03:54:52
4562658;548519;198307;2021-11-21 03:53:05
7149047;548513;177659;2021-11-21 03:51:34
10711598;548511;198369;2021-11-21 03:51:33
7149047;548507;198317;2021-11-21 03:50:34
10599037;548497;198106;2021-11-21 03:49:33
1947781;548494;198369;2021-11-21 03:48:03
90114782;548492;198369;2021-11-21 03:47:44
31748787;548476;198148;2021-11-21 03:43:48
6592854;548470;198363;2021-11-21 03:42:22
12715046;548466;198307;2021-11-21 03:41:12
32095185;548464;198307;2021-11-21 03:40:40
8332417;548446;198317;2021-11-21 03:37:09
3155642;548437;198307;2021-11-21 03:31:19
9421699;548395;197777;2021-11-21 03:22:58
9421699;548391;197777;2021-11-21 03:22:13
1965705;548390;198317;2021-11-21 03:20:23
50321186;548360;198106;2021-11-21 03:10:46
50321186;548358;198307;2021-11-21 03:09:59
34024434;548350;198307;2021-11-21 03:08:28
34024434;548348;198317;2021-11-21 03:08:09
81548588;548343;198317;2021-11-21 03:06:36
4618715;548338;198307;2021-11-21 03:05:57
46120112;548332;198307;2021-11-21 03:04:19
58704475;548325;198319;2021-11-21 03:02:12
84980488;548322;198319;2021-11-21 03:01:53
9917526;548316;198317;2021-11-21 02:59:40
6918444;548314;198319;2021-11-21 02:59:25
67603713;548312;198317;2021-11-21 02:59:11
10859031;548310;198317;2021-11-21 02:58:17
17933575;548298;198307;2021-11-21 02:56:22
83557644;548262;198307;2021-11-21 02:49:18
1334699;548219;198272;2021-11-21 02:36:22
10711598;547954;198230;2021-11-21 01:22:28
89888924;547783;198153;2021-11-20 23:22:57
89888924;547749;198153;2021-11-20 21:57:32
89888924;547746;198153;2021-11-20 21:49:23
89888924;547743;198153;2021-11-20 21:36:13
6918444;547730;198106;2021-11-20 20:51:01
14366957;547727;198139;2021-11-20 20:26:22
45663457;547726;198140;2021-11-20 20:26:05
7111647;547725;198140;2021-11-20 20:24:08
10565433;547707;197364;2021-11-20 19:48:08
66387772;547700;197743;2021-11-20 19:24:06
13599454;547695;198107;2021-11-20 19:06:19
14366957;547694;198105;2021-11-20 19:04:11
72697858;547691;197743;2021-11-20 19:01:12
8891001;547690;198106;2021-11-20 19:00:20
72697858;547689;198106;2021-11-20 18:59:41
89351381;547688;198106;2021-11-20 18:58:56
69938599;547667;198092;2021-11-20 18:29:16
47483018;547652;185975;2021-11-20 18:05:12
22533408;547647;198085;2021-11-20 18:00:48
10711598;547646;198085;2021-11-20 17:59:57
41170323;547645;198085;2021-11-20 17:59:10
9588176;547626;196539;2021-11-20 17:47:47
22533408;547623;198064;2021-11-20 17:47:02
1450253;547621;198064;2021-11-20 17:45:41
10711598;547618;198064;2021-11-20 17:44:19
90114782;547617;198064;2021-11-20 17:42:50
7903628;547616;198064;2021-11-20 17:42:46
1442968;547615;198064;2021-11-20 17:42:37
41170323;547611;198057;2021-11-20 17:36:10
5504281;547605;197866;2021-11-20 17:32:08
5504281;547604;197866;2021-11-20 17:31:52
9588176;547601;198057;2021-11-20 17:30:26
41123154;547600;198057;2021-11-20 17:30:23
45338008;547591;197743;2021-11-20 17:20:05
81257850;547461;197485;2021-11-20 16:26:29
1793319;547455;196959;2021-11-20 16:24:38
81257850;547451;197154;2021-11-20 16:23:45
1793319;547435;197635;2021-11-20 16:14:01
34817596;547428;197616;2021-11-20 16:10:21
5551203;547424;197089;2021-11-20 16:07:42
5551203;547422;197147;2021-11-20 16:07:02
1793319;547421;197777;2021-11-20 16:06:52
97170593;547411;197987;2021-11-20 15:59:17
85764433;547409;197986;2021-11-20 15:58:54
2389897;547408;197986;2021-11-20 15:58:40
34817596;547406;197986;2021-11-20 15:58:19
9406924;547404;197986;2021-11-20 15:58:15
62365346;547403;197986;2021-11-20 15:58:05
38135567;547401;197986;2021-11-20 15:57:55
45663457;547400;197986;2021-11-20 15:57:49
81473890;547399;197986;2021-11-20 15:57:46
2973971;547398;197986;2021-11-20 15:57:42
25116654;547397;197986;2021-11-20 15:57:21
15079044;547388;194601;2021-11-20 15:55:10
15079044;547379;197495;2021-11-20 15:53:26
46389699;547350;197743;2021-11-20 15:42:50
62365346;547336;197967;2021-11-20 15:40:11
15079044;547327;197967;2021-11-20 15:39:07
34024434;547318;197967;2021-11-20 15:38:23
15079044;547314;197743;2021-11-20 15:37:19
75295744;547313;196804;2021-11-20 15:37:10
15079044;547311;197635;2021-11-20 15:36:35
75295744;547308;197607;2021-11-20 15:36:22
31526656;547302;185975;2021-11-20 15:35:27
34024434;547290;197958;2021-11-20 15:31:43
98009844;547285;197958;2021-11-20 15:30:44
34024434;547284;197960;2021-11-20 15:30:30
15079044;547282;197958;2021-11-20 15:30:20
32569404;547281;197960;2021-11-20 15:30:16
62365346;547280;197958;2021-11-20 15:30:09
39282911;547279;197960;2021-11-20 15:30:07
97170593;547277;197960;2021-11-20 15:29:57
4641495;547273;197960;2021-11-20 15:29:30
4641495;547265;197956;2021-11-20 15:27:18
98242000;547234;190967;2021-11-20 15:17:12
4562658;547226;197635;2021-11-20 15:14:24
54048261;547224;197913;2021-11-20 15:14:01
90114782;547221;197943;2021-11-20 15:13:23
9588176;547218;197943;2021-11-20 15:13:04
22533408;547217;197943;2021-11-20 15:13:02
1450253;547216;197943;2021-11-20 15:13:00
12009757;547102;197616;2021-11-20 14:40:59
11719157;547101;197495;2021-11-20 14:40:30
12009757;547100;197743;2021-11-20 14:39:39
50321186;547097;197743;2021-11-20 14:34:39
45438547;547075;197485;2021-11-20 14:19:42
1019773;547065;197777;2021-11-20 14:15:49
10711598;547021;197886;2021-11-20 13:57:41
22533408;547019;197886;2021-11-20 13:57:35
9089402;547005;197616;2021-11-20 13:52:19
10237611;546997;196737;2021-11-20 13:49:05
57872863;546988;197869;2021-11-20 13:43:44
10711598;546987;197869;2021-11-20 13:42:41
65121955;546979;197866;2021-11-20 13:40:49
10711598;546978;197866;2021-11-20 13:40:19
10711598;546977;197859;2021-11-20 13:38:30
90114782;546961;197859;2021-11-20 13:35:57
1442968;546960;197859;2021-11-20 13:35:14
57872863;546958;197859;2021-11-20 13:35:05
1450253;546957;197859;2021-11-20 13:35:02
9588176;546956;197859;2021-11-20 13:34:57
47864707;546954;197743;2021-11-20 13:34:35
19794131;546939;196676;2021-11-20 13:30:12
15316744;546916;197743;2021-11-20 13:25:03
97170593;546891;197743;2021-11-20 13:18:55
4462313;546864;197777;2021-11-20 13:10:36
39282911;546856;197822;2021-11-20 13:08:08
57872863;546847;197824;2021-11-20 13:06:40
7903628;546818;197824;2021-11-20 13:01:49
1947781;546815;197824;2021-11-20 13:01:15
2973971;546813;197635;2021-11-20 13:00:49
4462313;546798;197743;2021-11-20 12:55:25
1019773;546768;197777;2021-11-20 12:50:31
99052697;546740;197743;2021-11-20 12:38:51
6918444;546738;197743;2021-11-20 12:38:12
24796699;546737;197791;2021-11-20 12:37:07
71240619;546717;197777;2021-11-20 12:25:43
71240619;546715;187899;2021-11-20 12:24:47
71240619;546712;187190;2021-11-20 12:23:05
7860756;546612;197743;2021-11-20 12:01:59
9179594;546601;197743;2021-11-20 12:00:26
7860756;546597;197743;2021-11-20 11:59:33
11719157;546595;197616;2021-11-20 11:58:17
97170593;546593;197743;2021-11-20 11:57:57
6592854;546591;197741;2021-11-20 11:56:09
99470318;546589;197616;2021-11-20 11:55:16
99470318;546579;197616;2021-11-20 11:54:11
9860167;546575;197735;2021-11-20 11:53:08
3215998;546573;197735;2021-11-20 11:52:30
54048261;546548;197724;2021-11-20 11:42:21
96689735;546534;197485;2021-11-20 11:38:54
98009844;546531;196944;2021-11-20 11:38:16
98009844;546527;197156;2021-11-20 11:37:14
74518144;546504;197154;2021-11-20 11:34:43
3962094;546500;197613;2021-11-20 11:34:28
5746553;546454;197702;2021-11-20 11:31:04
72056918;546452;197702;2021-11-20 11:31:02
50513601;546436;197154;2021-11-20 11:27:36
2161065;546399;197685;2021-11-20 11:19:59
87712589;546373;197635;2021-11-20 11:16:24
9757284;546372;197485;2021-11-20 11:15:52
87712589;546371;197616;2021-11-20 11:15:22
36911204;546369;197674;2021-11-20 11:13:36
72056918;546367;197674;2021-11-20 11:12:59
4131698;546365;197674;2021-11-20 11:12:55
